KPI_CATEGORY,KPI_ID,KPI_NAME,VALUE,PERIOD_START,PERIOD_END,REGION
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,INNOVATE ADHD LTD
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,INNOVATE ADHD LTD
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,INNOVATE ADHD LTD
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,INNOVATE ADHD LTD
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,INNOVATE ADHD LTD
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,INNOVATE ADHD LTD
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,INNOVATE ADHD LTD
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,INNOVATE ADHD LTD
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,INNOVATE ADHD LTD
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,INNOVATE ADHD LTD
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,INNOVATE ADHD LTD
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,INNOVATE ADHD LTD
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,INNOVATE ADHD LTD
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,INNOVATE ADHD LTD
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,INNOVATE ADHD LTD
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,INNOVATE ADHD LTD
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,INNOVATE ADHD LTD
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,INNOVATE ADHD LTD
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,INNOVATE ADHD LTD
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,INNOVATE ADHD LTD
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,INNOVATE ADHD LTD
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,YOUR VOICE COUNTS
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,YOUR VOICE COUNTS
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,YOUR VOICE COUNTS
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,YOUR VOICE COUNTS
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,YOUR VOICE COUNTS
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,YOUR VOICE COUNTS
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,YOUR VOICE COUNTS
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,YOUR VOICE COUNTS
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,YOUR VOICE COUNTS
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,YOUR VOICE COUNTS
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,YOUR VOICE COUNTS
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,YOUR VOICE COUNTS
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,YOUR VOICE COUNTS
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,YOUR VOICE COUNTS
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,YOUR VOICE COUNTS
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,YOUR VOICE COUNTS
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,YOUR VOICE COUNTS
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,YOUR VOICE COUNTS
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,YOUR VOICE COUNTS
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,YOUR VOICE COUNTS
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,YOUR VOICE COUNTS
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,YOUR VOICE COUNTS
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,YOUR VOICE COUNTS
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,YOUR VOICE COUNTS
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,TEESSIDE MIND
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,TEESSIDE MIND
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,TEESSIDE MIND
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,TEESSIDE MIND
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,TEESSIDE MIND
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,TEESSIDE MIND
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,TEESSIDE MIND
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,TEESSIDE MIND
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,TEESSIDE MIND
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,TEESSIDE MIND
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,TEESSIDE MIND
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,TEESSIDE MIND
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,TEESSIDE MIND
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,TEESSIDE MIND
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,TEESSIDE MIND
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,TEESSIDE MIND
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,TEESSIDE MIND
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,TEESSIDE MIND
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,TEESSIDE MIND
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,TEESSIDE MIND
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,TEESSIDE MIND
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,TEESSIDE MIND
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,TEESSIDE MIND
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,TEESSIDE MIND
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,ST MATTHEWS HEALTHCARE
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,ST MATTHEWS HEALTHCARE
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,ST MATTHEWS HEALTHCARE
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,ST MATTHEWS HEALTHCARE
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,ST MATTHEWS HEALTHCARE
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,ST MATTHEWS HEALTHCARE
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,ST MATTHEWS HEALTHCARE
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,ST MATTHEWS HEALTHCARE
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,ST MATTHEWS HEALTHCARE
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,ST MATTHEWS HEALTHCARE
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,ST MATTHEWS HEALTHCARE
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,ST MATTHEWS HEALTHCARE
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,ST MATTHEWS HEALTHCARE
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,ST MATTHEWS HEALTHCARE
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,ST MATTHEWS HEALTHCARE
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,ST MATTHEWS HEALTHCARE
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,ST MATTHEWS HEALTHCARE
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,ST MATTHEWS HEALTHCARE
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,ST MATTHEWS HEALTHCARE
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,ST MATTHEWS HEALTHCARE
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,ST MATTHEWS HEALTHCARE
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,ST MATTHEWS HEALTHCARE
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,ST MATTHEWS HEALTHCARE
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,ST MATTHEWS HEALTHCARE
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,WE ARE WITH YOU IN CORNWALL TRURO
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,WE ARE WITH YOU IN CORNWALL TRURO
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,WE ARE WITH YOU IN CORNWALL TRURO
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,WE ARE WITH YOU IN CORNWALL TRURO
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,WE ARE WITH YOU IN CORNWALL TRURO
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,WE ARE WITH YOU IN CORNWALL TRURO
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,WE ARE WITH YOU IN CORNWALL TRURO
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,WE ARE WITH YOU IN CORNWALL TRURO
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,WE ARE WITH YOU IN CORNWALL TRURO
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,WE ARE WITH YOU IN CORNWALL TRURO
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,WE ARE WITH YOU IN CORNWALL TRURO
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,WE ARE WITH YOU IN CORNWALL TRURO
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,WE ARE WITH YOU IN CORNWALL TRURO
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,WE ARE WITH YOU IN CORNWALL TRURO
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,WE ARE WITH YOU IN CORNWALL TRURO
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,WE ARE WITH YOU IN CORNWALL TRURO
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,WE ARE WITH YOU IN CORNWALL TRURO
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,WE ARE WITH YOU IN CORNWALL TRURO
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,WE ARE WITH YOU IN CORNWALL TRURO
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,WE ARE WITH YOU IN CORNWALL TRURO
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,WE ARE WITH YOU IN CORNWALL TRURO
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,WE ARE WITH YOU IN CORNWALL TRURO
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,WE ARE WITH YOU IN CORNWALL TRURO
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,WE ARE WITH YOU IN CORNWALL TRURO
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,WE ARE WITH YOU IN CANTERBURY & COASTAL
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,WE ARE WITH YOU IN CANTERBURY & COASTAL
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,WE ARE WITH YOU IN CANTERBURY & COASTAL
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,WE ARE WITH YOU IN CANTERBURY & COASTAL
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,WE ARE WITH YOU IN CANTERBURY & COASTAL
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,WE ARE WITH YOU IN CANTERBURY & COASTAL
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,WE ARE WITH YOU IN CANTERBURY & COASTAL
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,WE ARE WITH YOU IN CANTERBURY & COASTAL
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,WE ARE WITH YOU IN CANTERBURY & COASTAL
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,WE ARE WITH YOU IN CANTERBURY & COASTAL
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,WE ARE WITH YOU IN CANTERBURY & COASTAL
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,WE ARE WITH YOU IN CANTERBURY & COASTAL
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,WE ARE WITH YOU IN CANTERBURY & COASTAL
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,WE ARE WITH YOU IN CANTERBURY & COASTAL
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,WE ARE WITH YOU IN CANTERBURY & COASTAL
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,WE ARE WITH YOU IN CANTERBURY & COASTAL
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,WE ARE WITH YOU IN CANTERBURY & COASTAL
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,WE ARE WITH YOU IN CANTERBURY & COASTAL
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,WE ARE WITH YOU IN CANTERBURY & COASTAL
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,WE ARE WITH YOU IN CANTERBURY & COASTAL
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,WE ARE WITH YOU IN CANTERBURY & COASTAL
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,WE ARE WITH YOU IN CANTERBURY & COASTAL
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,WE ARE WITH YOU IN CANTERBURY & COASTAL
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,WE ARE WITH YOU IN CANTERBURY & COASTAL
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,ADHD NORTH WEST
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,ADHD NORTH WEST
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,ADHD NORTH WEST
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,ADHD NORTH WEST
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,ADHD NORTH WEST
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,ADHD NORTH WEST
Admissions,MHS106,Acute admissions in the RP,*,01/01/2026,31/03/2026,ADHD NORTH WEST
Admissions,MHS106a,Acute admissions with previous contact to MH services in the RP,*,01/01/2026,31/03/2026,ADHD NORTH WEST
Admissions,MHS106b,Acute admissions with no previous contact to MH services in the RP,*,01/01/2026,31/03/2026,ADHD NORTH WEST
